product_id,total_reviews,avg_rating,high_risk_reviews,high_risk_rate,avg_risk_score,total_helpful_votes,main_issue,recommended_action
B00F6IFLA0,5,4.6,0,0.0,28.6,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B06XRZ6Q4Z,15,4.2,1,6.666666666666667,28.533333333333335,13,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01D2IXB20,4,4.25,0,0.0,28.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09R9336BK,4,5.0,0,0.0,28.5,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CZNI0KG,4,4.5,0,0.0,28.5,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B088RGM31Z,4,4.5,0,0.0,28.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07RHL64VV,5,4.2,0,0.0,28.4,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07KDNK11M,13,4.538461538461538,1,7.6923076923076925,28.384615384615383,18,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07QB96HW1,3,4.0,0,0.0,28.333333333333332,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B01F65SZ5U,6,4.833333333333333,0,0.0,28.333333333333332,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0182YRUSA,3,5.0,0,0.0,28.333333333333332,35,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0BBYDRKXP,3,4.666666666666667,0,0.0,28.333333333333332,7,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B085NYYLQ8,3,4.333333333333333,0,0.0,28.333333333333332,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01EADVNJE,3,4.0,0,0.0,28.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01FERSKA0,3,4.666666666666667,0,0.0,28.333333333333332,2,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B013HR1A92,10,4.7,0,0.0,28.3,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00023J4AW,4,4.0,1,25.0,28.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00VIYHWUS,4,5.0,0,0.0,28.25,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09473GGM4,4,4.0,0,0.0,28.25,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01N3JNUJ5,4,4.25,0,0.0,28.25,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00V8ZCT1Y,5,4.8,0,0.0,28.2,1,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0145XI8RO,5,4.6,0,0.0,28.2,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ZS3DKL5,10,4.8,0,0.0,28.2,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B017BGJLBE,5,5.0,0,0.0,28.2,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B082VKPJV5,5,4.4,0,0.0,28.2,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01695MZ9S,6,4.833333333333333,0,0.0,28.166666666666668,18,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0B5XFVSXY,7,4.285714285714286,1,14.285714285714285,28.142857142857142,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08DKG8TJJ,9,4.444444444444445,0,0.0,28.11111111111111,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0107QYW14,42,4.214285714285714,4,9.523809523809524,28.047619047619047,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08P2DZB4X,3,5.0,0,0.0,28.0,2,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B08FD2KP9R,3,5.0,0,0.0,28.0,2,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00IFSJGL8,4,4.75,0,0.0,28.0,15,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08LPGZMQK,4,4.25,0,0.0,28.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00GMT1MR8,4,3.75,0,0.0,28.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B001LY7FRK,15,4.733333333333333,0,0.0,28.0,38,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07WMNY8FQ,4,4.75,0,0.0,28.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07X4J45PS,6,5.0,0,0.0,28.0,10,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B0006O2HRO,3,5.0,0,0.0,28.0,4,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B017IIV4XI,3,4.666666666666667,0,0.0,28.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0176NYLF8,3,5.0,0,0.0,28.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00KLJSPPM,3,4.333333333333333,0,0.0,28.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09J5TZ7HL,4,4.5,0,0.0,28.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07NTQNDK8,4,5.0,0,0.0,28.0,10,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01GOWKAD4,3,4.333333333333333,0,0.0,28.0,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B007MRORWQ,10,4.5,0,0.0,27.9,30,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0881Y9BLS,14,4.285714285714286,1,7.142857142857142,27.857142857142858,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07TK15BQQ,39,4.410256410256411,4,10.256410256410255,27.794871794871796,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000I1CFC2,9,4.444444444444445,0,0.0,27.77777777777778,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09KX5N1DR,4,4.75,0,0.0,27.75,0,Texture or feel issue,"Review product formulation, texture expectations, and product description accuracy."
B00EO70DPC,4,5.0,0,0.0,27.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000FQMMWI,7,4.857142857142857,0,0.0,27.714285714285715,6,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B0759PB3RF,6,5.0,0,0.0,27.666666666666668,19,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07DPMKDVH,3,4.333333333333333,0,0.0,27.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07S6CYNBK,3,4.333333333333333,0,0.0,27.666666666666668,0,General mixed feedback,Monitor mixed feedback for emerging dissatisfaction themes.
B0941YDPSW,7,4.714285714285714,0,0.0,27.571428571428573,35,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000XRR7N8,7,4.0,0,0.0,27.571428571428573,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07H8Y5QT2,4,4.5,0,0.0,27.5,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01MA3LXIL,4,4.75,0,0.0,27.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07C533XCW,30,4.466666666666667,3,10.0,27.5,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07CJLJZG9,6,4.5,1,16.666666666666664,27.5,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B008S59834,5,4.4,1,20.0,27.4,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ND4HPHT,3,4.666666666666667,0,0.0,27.333333333333332,0,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B002XQ1R06,3,4.0,0,0.0,27.333333333333332,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0813ZQG3T,3,4.333333333333333,0,0.0,27.333333333333332,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B000Q46HBQ,3,5.0,0,0.0,27.333333333333332,17,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B07RYFH668,3,4.333333333333333,0,0.0,27.333333333333332,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B0CDQ8KM21,3,4.666666666666667,0,0.0,27.333333333333332,5,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01NB8JP21,3,4.666666666666667,0,0.0,27.333333333333332,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01CVQALFE,4,3.75,0,0.0,27.25,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00IPRGRW0,4,4.75,0,0.0,27.25,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01D2IO4BC,5,4.0,1,20.0,27.2,6,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07ZJKVVLW,12,4.666666666666667,1,8.333333333333332,27.166666666666668,857,Positive feedback,Use positive feedback themes in marketing and product positioning.
B078YCFZDB,7,4.428571428571429,1,14.285714285714285,27.142857142857142,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09C2ZW2GL,26,4.576923076923077,3,11.538461538461538,27.115384615384617,56,Positive feedback,Use positive feedback themes in marketing and product positioning.
B006GESCPY,3,4.666666666666667,0,0.0,27.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08CPF22H2,4,4.0,0,0.0,27.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08K9B8B4X,4,4.25,0,0.0,27.0,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JM2DZV1,3,4.0,0,0.0,27.0,0,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B00H4EU8HU,3,4.333333333333333,0,0.0,27.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B077JHKVH7,6,4.5,0,0.0,27.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B089CSR3KF,3,4.666666666666667,0,0.0,27.0,0,Size or quantity issue,"Improve product size visibility, images, and quantity information."
B07T3Z58HL,6,4.666666666666667,0,0.0,27.0,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08XJWLLKQ,4,4.75,0,0.0,27.0,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07SZHBDNJ,3,4.333333333333333,0,0.0,27.0,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07JHHJXMG,9,4.444444444444445,0,0.0,26.88888888888889,21,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07V24CZ9T,8,4.5,0,0.0,26.875,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B079CW539Y,10,4.5,1,10.0,26.8,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00HSH0DPU,5,4.6,0,0.0,26.8,4,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07H281V4V,12,4.333333333333333,2,16.666666666666664,26.75,7,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07FVM1VQ1,8,4.5,1,12.5,26.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07DPKZPRH,4,4.5,0,0.0,26.75,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B017MQFZEK,4,4.75,0,0.0,26.75,28,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00ZUD4B5C,8,4.625,1,12.5,26.75,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07M9D3WYW,3,4.333333333333333,0,0.0,26.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01H3KUIY2,3,4.333333333333333,0,0.0,26.666666666666668,3,Positive feedback,Use positive feedback themes in marketing and product positioning.
B00X04M31C,3,4.666666666666667,0,0.0,26.666666666666668,1,Positive feedback,Use positive feedback themes in marketing and product positioning.
B08L4HTQ3R,3,4.666666666666667,0,0.0,26.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07467LHZ7,3,5.0,0,0.0,26.666666666666668,6,Scent or fragrance issue,"Review fragrance strength, product description accuracy, and customer expectation messaging."
B01LZMH0WB,3,5.0,0,0.0,26.666666666666668,64,Positive feedback,Use positive feedback themes in marketing and product positioning.
B07WNBZQGT,3,4.666666666666667,0,0.0,26.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01F1MP69Q,3,5.0,0,0.0,26.666666666666668,2,Positive feedback,Use positive feedback themes in marketing and product positioning.
B01FZ6853C,3,5.0,0,0.0,26.666666666666668,0,Positive feedback,Use positive feedback themes in marketing and product positioning.
B015TJJYXU,3,5.0,0,0.0,26.666666666666668,8,Positive feedback,Use positive feedback themes in marketing and product positioning.
B09X9BG4FC,26,4.6923076923076925,2,7.6923076923076925,26.615384615384617,11,Positive feedback,Use positive feedback themes in marketing and product positioning.
